@relation 'df_distancia-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.Remove-R3-5,9-10,13-19,21-24,28-40,42-43,46-53,55,57-59,61-62,65-67,69-73,76'

@attribute customer_state {SP,RJ}
@attribute total_payment_value numeric
@attribute total_freight numeric
@attribute total_weight_g numeric
@attribute total_volume_cm3 numeric
@attribute principal_category_by_price {utilidades_domesticas,cama_mesa_banho,brinquedos,beleza_saude,relogios_presentes,moveis_decoracao,informatica_acessorios,esporte_lazer}
@attribute principal_seller_state_by_price {SP,PR,MG,RJ}
@attribute purchase_year numeric
@attribute facturacion_promedio_t1 numeric
@attribute facturacion_mediana_t1 numeric
@attribute facturacion_std_t1 numeric
@attribute facturacion_total_7d_avg numeric
@attribute dias_entrega_promedio_7d_avg numeric
@attribute dias_entrega_promedio_t2 numeric
@attribute dias_entrega_promedio_prev_month numeric
@attribute es_post_domingo_festivo numeric
@attribute es_diciembre numeric
@attribute es_fin_de_semana_extendido numeric
@attribute distancia_km numeric
@attribute distancia_total_t1 numeric
@attribute distancia_total_prev_month numeric
@attribute delivery_days numeric

@data
SP,76.54,17.54,3800,21000,esporte_lazer,SP,2018,179.383589,113.94,406.098785,47550.468571,7.676694,8.397849,9.806023,0,0,0,186.269556,21411.339348,427136.256107,5
SP,180.62,16.64,414,5304,informatica_acessorios,SP,2018,157.307835,98.215,206.77057,33355.728571,13.480949,12.454545,13.715038,0,0,0,82.192579,18945.903561,458277.70975,7
SP,83.79,14.79,1600,4995,cama_mesa_banho,SP,2018,167.785977,107.41,222.821303,48038.885714,7.617971,8.484932,9.806023,0,0,1,501.785879,29339.656219,427136.256107,6
SP,73.03,14.13,7000,32994,utilidades_domesticas,SP,2017,139.386022,105.465,134.702904,39186.131429,11.711788,12.902913,11.723562,0,1,0,48.359228,28913.130361,343849.808439,7
RJ,58.1,16.11,2467,13680,utilidades_domesticas,SP,2017,152.815196,104.28,195.164588,12760,13.279212,12.5,12.847377,0,0,0,575.622603,11223.852262,250979.635758,5
SP,27.77,7.78,150,1235,informatica_acessorios,SP,2018,0,0,0,0,0,0,0,0,0,0,10.577121,8559.48055,352932.881383,2
SP,88.64,12.04,750,2560,cama_mesa_banho,SP,2017,170.139937,115.45,192.966966,35972.163333,15.915555,0,11.723562,0,1,0,321.704362,21508.641652,343849.808439,2
RJ,112.9,0,584,2288,relogios_presentes,SP,2018,178.715612,119.54,213.451031,45414.22,16.076752,21.275862,14.949342,0,0,0,499.78951,18922.233675,393740.533187,7
SP,58.59,12.69,800,8000,cama_mesa_banho,SP,2017,161.769746,113.34,168.980649,26147.744286,11.401738,10.485714,11.886244,0,0,1,329.813507,19226.290171,291643.578332,12
SP,367.11,17.21,900,11400,beleza_saude,PR,2017,138.91284,99.73,140.099641,22631.915714,12.08355,11.828571,11.886244,0,0,1,347.301006,423.386484,291643.578332,8
SP,128.72,13.82,1550,9000,cama_mesa_banho,SP,2017,172.050319,98.89,225.105232,20417.861429,12.36619,15.3125,11.846389,0,0,1,316.055992,11854.841539,345715.109856,10
SP,157.45,13.45,4338,2856,relogios_presentes,SP,2018,168.326011,101.18,236.567079,47381.472857,14.236961,13.421622,16.552935,0,0,0,287.106104,20328.449557,475528.215386,7
SP,213.58,49.68,8050,40344,moveis_decoracao,MG,2018,155.520103,106.6,187.332222,30710.462857,15.227887,11.519802,13.715038,0,0,1,479.327331,10813.03843,458277.70975,11
SP,230.16,38.16,5000,46875,moveis_decoracao,SP,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,65.986464,22961.161362,475528.215386,17
SP,225.45,15.55,837,7252,informatica_acessorios,PR,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,514.019759,12106.74252,475528.215386,16
SP,151.95,15.05,1000,10626,utilidades_domesticas,SP,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,49.976029,23769.722048,475528.215386,22
RJ,65.79,16.79,400,8349,moveis_decoracao,PR,2017,256.43,256.43,0,26292.154286,10.763484,9.803922,11.886244,1,0,0,726.780595,5112.176477,291643.578332,10
SP,153.59,12.69,1143,10032,esporte_lazer,SP,2018,157.307835,98.215,206.77057,33355.728571,13.480949,12.454545,13.715038,0,0,0,127.101156,18945.903561,458277.70975,4
SP,97.42,27.42,1900,28000,moveis_decoracao,SP,2018,138.861099,100.485,136.177752,30192.771429,15.758284,15.924686,14.586934,0,0,0,296.358581,15249.215838,422407.097607,7
SP,132.95,18.05,1046,16767,esporte_lazer,PR,2017,137.350864,102.03,142.883837,19853.525714,11.049738,10.53405,11.140125,0,0,1,485.841974,13017.417729,205372.622305,14
SP,189.61,11.85,300,2850,relogios_presentes,SP,2017,173.695225,82.43,329.184539,13420.815714,12.520811,9.86087,11.572975,0,0,1,110.037482,2758.299404,176378.045309,6
SP,72.09,9.19,750,5808,beleza_saude,SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,12.102905,19799.925422,427136.256107,4
SP,53.48,8.48,800,17640,brinquedos,SP,2018,442.305714,122.92,832.617889,46012.425714,8.950165,8.163462,9.806023,1,0,0,20.767124,9787.780409,427136.256107,2
SP,235.92,15.28,500,3840,beleza_saude,SP,2018,149.366946,107.525,159.558268,39582.264286,14.742362,22.5,16.552935,0,0,0,45.935298,27903.143629,475528.215386,3
RJ,41.01,16.11,350,4800,cama_mesa_banho,SP,2017,161.020773,106.88,171.162854,20390.372857,11.358026,11.899329,11.886244,0,0,1,708.374188,13932.771371,291643.578332,10
RJ,83.41,19.42,950,4235,informatica_acessorios,SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,264.637772,12106.74252,475528.215386,21
SP,197.9,16.9,1950,6936,esporte_lazer,SP,2017,129.0925,91.165,122.584698,19696.837143,10.294873,10.59434,10.36886,0,0,0,292.801659,12610.661578,256548.885209,5
SP,102.82,7.92,300,4845,brinquedos,SP,2017,149.232461,101.34,175.663047,41204.515714,14.310205,16.147132,11.723562,0,1,0,31.818103,13771.500167,343849.808439,1
RJ,75.65,16.66,200,3960,beleza_saude,SP,2017,219.488889,106.805,345.413735,27193.461429,11.561738,10.369565,11.02144,1,0,0,355.717729,6110.978959,305993.249671,8
RJ,153.39,23.49,1600,4692,cama_mesa_banho,SP,2018,205.306974,116.995,359.040854,16448.48,16.676556,12.412371,16.552935,0,0,0,399.758681,1550.992366,475528.215386,18
SP,37.28,7.39,300,2646,informatica_acessorios,SP,2018,201.685385,116.9,373.452604,28285.7,15.80946,15.742604,13.721701,0,0,0,89.573627,23080.987909,483615.821486,5
RJ,167.28,19.28,3000,8349,moveis_decoracao,PR,2017,151,106.97,187.267707,20925.506667,11.737375,10.945652,11.02144,0,0,1,679.583502,1213.144392,305993.249671,10
RJ,719.76,20.59,600,6720,relogios_presentes,PR,2017,0,0,0,0,0,0,0,0,0,0,1135.868061,0,0,15
SP,98.01,12.3,3050,27000,utilidades_domesticas,SP,2018,153.813396,101.54,204.457084,37870.631429,14.567373,14.68,15.685915,0,0,1,55.427116,16835.53084,352932.881383,10
SP,238.76,8.86,250,1936,relogios_presentes,SP,2017,152.19459,91.58,154.751393,28463.374286,12.462581,10.128342,11.886244,0,0,1,20.318419,1719.061008,291643.578332,15
SP,55.24,9.34,800,8000,cama_mesa_banho,SP,2017,171.650171,111.02,204.013029,22602.584286,11.85334,13.208333,11.886244,0,0,1,64.898593,15778.814035,291643.578332,5
SP,141.5,27.52,1700,36000,cama_mesa_banho,SP,2018,169.586402,116.9,209.749791,43343.128571,16.083124,16.087227,14.949342,0,0,0,122.696825,17802.794485,393740.533187,6
SP,35.34,9.34,700,23575,moveis_decoracao,SP,2017,139.116222,97.78,154.974206,17832.332857,9.471597,9.729927,12.847377,0,0,1,21.783936,6453.512323,250979.635758,13
RJ,74.16,15.16,200,640,relogios_presentes,SP,2017,154.575291,98.04,181.260964,19495.361429,10.043422,9.536723,10.36886,0,0,1,486.528033,9080.239836,256548.885209,5
RJ,153.51,18.52,1150,12250,cama_mesa_banho,SP,2018,201.685385,116.9,373.452604,28285.7,15.80946,15.742604,13.721701,0,0,0,340.572014,23080.987909,483615.821486,5
SP,234.46,14.56,342,3510,relogios_presentes,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,161.719037,31588.129177,343849.808439,7
SP,208.42,19.42,50,18000,informatica_acessorios,RJ,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,368.1187,33188.811862,427136.256107,8
SP,57.29,7.39,2475,3360,beleza_saude,SP,2018,158.947276,111.31,185.219078,36466.665714,15.031157,15.204403,14.586934,0,0,0,11.153011,12557.503984,422407.097607,15
SP,122.41,19.51,1250,11920,cama_mesa_banho,SP,2018,135.133392,95.99,133.634633,32021.13,14.514706,14.663043,14.586934,0,0,0,13.685465,15289.015138,422407.097607,4
SP,64.48,8.38,950,9450,cama_mesa_banho,SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17,16.552935,0,0,0,242.411526,30805.985935,475528.215386,3
SP,21.86,7.87,100,6480,esporte_lazer,SP,2018,169.637555,90.62,336.533038,38817.924286,8.834644,8.673591,9.806023,0,0,0,67.084976,21931.734758,427136.256107,4
RJ,50.24,15.34,350,8256,cama_mesa_banho,SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,317.14017,19799.925422,427136.256107,5
RJ,41,15.1,350,2448,utilidades_domesticas,SP,2017,164.781387,105.74,235.977393,18762.645714,9.579777,10.924658,12.847377,0,0,0,423.627113,7380.946242,250979.635758,6
RJ,110,0,584,2288,relogios_presentes,SP,2018,183.645132,124.19,259.221166,42959.005714,16.5656,15.478754,14.949342,0,0,1,622.761264,16264.733418,393740.533187,7
SP,53.76,13.86,750,4800,cama_mesa_banho,SP,2018,177.537486,101.75,426.977285,38259.934286,7.540148,8.20625,11.552505,0,0,1,287.099044,23120.228824,489980.283895,7
SP,165.72,28.02,2400,24000,cama_mesa_banho,SP,2017,157.2011,101.73,193.32335,23539.061667,12.167756,11.763033,11.846389,0,0,0,16.803126,18037.25667,345715.109856,1
RJ,147,19,501,3276,relogios_presentes,MG,2018,271.335714,129.79,342.191097,25554.294286,9.961427,8.637931,11.552505,0,0,0,255.717689,0,489980.283895,8
SP,52.57,7.58,250,2080,utilidades_domesticas,SP,2018,158.301827,113.33,183.926392,35479.862857,9.554858,8.230769,13.721701,0,0,1,92.023012,22096.003278,483615.821486,3
SP,146.01,16.01,200,1080,beleza_saude,RJ,2018,162.896181,112.835,211.741374,43688.142857,13.68068,10.35,13.721701,0,0,0,347.053794,20885.474722,483615.821486,6
SP,119.82,14.82,2650,27000,moveis_decoracao,SP,2018,123.496,82.665,96.343665,45807.75,14.311568,15.68932,13.721701,1,0,0,248.874069,9339.364683,483615.821486,9
RJ,55.09,15.1,350,3800,cama_mesa_banho,SP,2018,129.072222,101.905,127.159016,32818.134286,14.44109,14.62069,14.586934,1,0,0,583.705383,7789.75102,422407.097607,22
RJ,182.92,16.92,11500,50400,cama_mesa_banho,SP,2017,157.713765,88.96,211.241204,26438.621429,13.64832,27.202128,11.02144,0,0,0,565.387934,7305.96905,305993.249671,21
SP,201.94,11.95,1500,8000,esporte_lazer,SP,2018,164.788226,103.74,199.431178,32662.537143,15.240325,14.240602,14.586934,1,0,0,37.922813,8434.286152,422407.097607,5
RJ,75.07,16.17,650,4200,beleza_saude,SP,2018,135.589615,112.23,112.496734,22358.825714,19.958873,20.159574,13.715038,1,0,0,216.801695,2410.21133,458277.70975,14
SP,31.84,9.34,400,26790,esporte_lazer,SP,2017,246.527391,112.46,489.610504,12040.401667,11.133468,11.638554,7.389867,0,0,0,8.928495,6200.168161,26973.463786,14
SP,839.58,41.78,3700,15360,informatica_acessorios,SP,2018,152.726291,107.85,182.42993,36683.072857,8.962561,8.550725,9.806023,0,0,0,9.792228,16726.161351,427136.256107,6
SP,211.91,12.02,2134,8800,beleza_saude,SP,2018,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1,0,0,25.110308,8617.038965,475528.215386,15
SP,168.2,18.3,3305,35100,cama_mesa_banho,MG,2017,179.334182,110.98,264.49245,16561.954286,14.29952,12.28,13.725249,0,0,0,273.801136,12105.593152,117624.976813,6
SP,137.16,8.16,200,640,relogios_presentes,SP,2017,158.44375,157.415,85.901293,17597.752857,10.40811,9.111111,12.847377,1,0,0,21.628166,6038.563721,250979.635758,3
SP,33.72,8.72,400,1760,cama_mesa_banho,SP,2017,160.57,160.57,0,22532.404286,11.796097,11.051282,11.846389,1,0,0,22.15795,5146.882286,345715.109856,9
SP,71.1,47.22,1800,93750,utilidades_domesticas,SP,2018,161.304949,101.495,217.304079,47105.684286,8.663476,8.262987,9.806023,0,0,1,50.318107,29600.962713,427136.256107,6
SP,31.51,14.52,200,2052,utilidades_domesticas,MG,2017,114.962,106.43,52.39504,5252.152857,14.991401,15.5,13.725249,1,0,0,567.302745,4046.992032,117624.976813,8
SP,28.17,8.27,200,4000,informatica_acessorios,SP,2017,161.950238,96.03,244.96253,18677.377143,13.684119,13.144828,13.725249,0,0,1,87.189004,982.653804,117624.976813,2
RJ,425.7,76.2,11000,40000,esporte_lazer,SP,2017,144.512543,97.8,202.349252,15751.241429,9.975652,5.5,11.140125,0,0,0,554.709969,10466.165424,205372.622305,13
SP,139.96,14.96,1300,30752,esporte_lazer,SP,2018,173.101411,103.455,287.29372,34277.101429,14.435286,13.444444,14.586934,0,0,0,352.461079,24079.96436,422407.097607,21
SP,101.86,25.86,300,3640,beleza_saude,SP,2018,161.17401,114.32,183.900492,9708.411429,9.786184,10.6,11.552505,0,0,1,292.219012,15375.492958,489980.283895,5
SP,72.48,13.49,200,3960,beleza_saude,SP,2018,90.735,84.435,58.535089,33828.28,15.822852,13.419355,14.949342,1,0,0,230.335614,6284.175696,393740.533187,8
RJ,352.32,20.42,417,3024,relogios_presentes,SP,2018,150.651993,112.535,148.282412,37537.504286,9.838063,10.022727,13.721701,0,0,0,555.707229,16515.798151,483615.821486,9
SP,99.34,9.44,1400,16000,moveis_decoracao,SP,2017,111.890769,91.66,107.145481,22598.834286,10.860524,10.043478,11.886244,1,0,0,9.406986,4025.883311,291643.578332,7
SP,21.62,8.72,450,24057,moveis_decoracao,SP,2017,77.191538,75.63,46.231234,21003.795714,12.21512,13.02439,13.725249,1,0,0,21.981391,10102.384569,117624.976813,2
RJ,128.31,23.31,1650,21168,cama_mesa_banho,SP,2018,154.011724,106,154.858919,44909.605714,15.956102,14.991304,14.949342,1,0,0,493.59088,5666.869626,393740.533187,9
SP,88.09,8.3,245,3724,informatica_acessorios,SP,2018,159.175949,100.285,218.838038,36198.618571,14.846362,14.660256,15.685915,0,0,0,108.189909,20261.769786,352932.881383,14
SP,25.75,11.85,200,4800,cama_mesa_banho,SP,2018,112.55,108,64.17196,33163.796667,16.982157,16.085366,13.715038,1,0,0,159.907475,0,458277.70975,9
SP,88.22,8.32,150,4096,informatica_acessorios,SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,75.4822,12106.74252,475528.215386,13
SP,134.45,16.46,2700,20475,cama_mesa_banho,SP,2017,652.475,248.625,932.075063,20610.694286,12.684754,12.383333,11.846389,1,0,0,243.454604,1982.045834,345715.109856,9
SP,199.51,9.52,600,4624,beleza_saude,SP,2017,130.07,130.07,145.635713,15547.707143,10.002691,10.565217,11.140125,1,0,0,92.442926,3589.955072,205372.622305,2
RJ,50.32,18.32,2600,12167,beleza_saude,SP,2018,222.885904,115.82,360.787072,35101.732857,10.107025,8.339041,11.552505,0,0,1,356.161485,4128.664229,489980.283895,9
SP,41.75,11.85,400,9000,moveis_decoracao,SP,2017,438.332727,135.655,1003.220525,12828.83,14.495699,15.791667,13.725249,1,0,0,306.989019,6356.674737,117624.976813,3
RJ,174.32,28.52,1100,11664,utilidades_domesticas,SP,2017,157.22237,112.71,173.857127,24537.27,11.931114,0,11.846389,0,0,0,348.299702,14434.573797,345715.109856,6
SP,41.59,12.69,800,12000,utilidades_domesticas,SP,2017,168.594714,107.145,244.085483,25916.528571,11.370318,10.004098,11.886244,0,0,0,401.71636,16408.835193,291643.578332,6
RJ,99.9,0,584,2288,relogios_presentes,SP,2018,158.048392,101.285,225.238052,35918.457143,17.651711,15.890909,16.552935,0,0,0,501.243269,19321.393908,475528.215386,14
RJ,137.99,18.09,1350,4374,beleza_saude,SP,2017,252.297429,130.16,401.272551,20237.734286,12.794823,8.993548,11.02144,0,0,1,507.470478,1479.707979,305993.249671,19
RJ,246.36,16.37,600,42000,beleza_saude,SP,2017,153.405497,105.28,263.427004,14015.725714,10.494637,4.888889,12.847377,0,0,1,342.952996,4857.064399,250979.635758,8
SP,503.28,53.28,57900,288288,utilidades_domesticas,SP,2018,162.453103,99.95,237.349386,26501.764286,15.430572,35,16.552935,0,0,0,11.30311,3751.268467,475528.215386,8
SP,67.94,13.04,400,3750,moveis_decoracao,SP,2018,177.537486,101.75,426.977285,38259.934286,7.540148,8.20625,11.552505,0,0,1,198.11131,23120.228824,489980.283895,4
SP,31.32,7.43,800,4608,beleza_saude,SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14,9.806023,0,0,0,88.225637,27386.428971,427136.256107,10
SP,130.89,14.9,1700,7200,cama_mesa_banho,SP,2018,152.896716,101.01,167.793922,37392.808571,15.195141,14.84252,14.586934,0,0,1,224.132328,14574.566029,422407.097607,9
SP,26.71,10.96,178,3366,beleza_saude,SP,2017,149.941429,106.77,100.587564,5415.808571,15.335618,14.235294,11.572975,0,0,1,416.232449,51.985421,176378.045309,16
SP,37.58,15.26,200,2378,informatica_acessorios,MG,2018,171.929424,115.57,214.804459,40475.608571,11.932128,21.1,13.721701,0,0,0,499.900856,30385.297969,483615.821486,9
SP,67.58,14.68,1200,15444,cama_mesa_banho,SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,237.098099,19799.925422,427136.256107,11
SP,84.64,9.74,850,14440,cama_mesa_banho,SP,2018,150.976151,104.975,226.284798,34334.654286,14.691213,14.048193,14.586934,0,0,1,139.169232,14637.40666,422407.097607,5
SP,156.51,16.61,1200,9600,esporte_lazer,SP,2018,111.365556,89.395,56.761406,30507.954286,13.280247,12.397436,15.685915,1,0,0,424.609475,1008.967727,352932.881383,7
SP,137.93,18.93,584,2288,relogios_presentes,MG,2018,153.792709,112.67,133.966777,33020.081429,9.607138,15.5,11.552505,0,0,0,355.630994,18474.323683,489980.283895,10
SP,45.36,7.87,175,4608,esporte_lazer,SP,2018,175.83511,106.78,321.117563,37893.29,17.668932,13.517544,16.552935,0,0,1,55.048158,23873.692287,475528.215386,4
SP,217.37,22.47,2900,7060,cama_mesa_banho,SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17,16.552935,0,0,0,313.938914,30805.985935,475528.215386,6
RJ,153.2,18.2,2250,23625,cama_mesa_banho,SP,2017,151.771518,103.55,211.093078,22752.575714,11.728496,11.83871,11.846389,0,0,0,773.416525,14707.887318,345715.109856,19
SP,133.96,18.06,950,34104,cama_mesa_banho,MG,2017,154.921742,105.28,231.634895,19758.335714,12.431678,10.301887,11.02144,0,0,1,239.050458,9102.094345,305993.249671,6
SP,110.04,13.69,3100,5760,beleza_saude,SP,2017,170.025119,108.655,202.092465,20715.808571,10.945018,12.384615,11.886244,0,0,0,41.300268,19281.243456,291643.578332,10
RJ,257.87,20.08,2800,11088,beleza_saude,PR,2017,161.769746,113.34,168.980649,26147.744286,11.401738,10.485714,11.886244,0,0,1,805.08356,19226.290171,291643.578332,12
SP,107.4,12.4,1300,6290,cama_mesa_banho,SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14,9.806023,0,0,0,70.130043,27386.428971,427136.256107,4
SP,355.05,24.09,500,2970,beleza_saude,SP,2018,180.801136,106.52,258.715647,46441.64,8.689855,8.918421,9.806023,0,0,0,104.626258,21362.576702,427136.256107,6
SP,118.15,7.83,200,990,beleza_saude,SP,2018,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1,0,1,82.056796,1165.502251,393740.533187,2
SP,26.77,7.78,150,7826,beleza_saude,SP,2017,163.917576,108.19,190.381784,20326.218571,11.148958,10.428571,12.847377,0,0,0,14.760953,8732.784328,250979.635758,4
RJ,189.37,40.37,6550,8000,informatica_acessorios,MG,2018,145.878176,96.22,171.829528,33595.818571,13.073505,13.859107,15.685915,0,0,0,320.968804,20542.333052,352932.881383,3
SP,67.44,18.44,350,8349,moveis_decoracao,PR,2018,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0,0,0,292.821123,16157.10594,427136.256107,6
SP,54.52,14.52,1700,3703,moveis_decoracao,MG,2017,126.976941,106.69,93.34268,7835.056,12.272045,13.671233,9.861342,0,0,1,489.274199,5982.01225,100740.261894,17
SP,153.99,18.99,200,7056,moveis_decoracao,SP,2018,158.525013,108.87,195.231916,47510.038571,8.647194,11.5,9.806023,0,0,0,55.394202,32515.505354,427136.256107,8
SP,96.88,7.88,250,352,relogios_presentes,SP,2018,173.030888,108.42,329.901526,32466.704286,9.801612,8.265823,11.552505,0,0,1,136.859477,16018.006486,489980.283895,3
SP,56.24,9.34,500,2304,utilidades_domesticas,SP,2017,272.522273,114.895,539.804389,16525.65,11.485929,11.990909,11.140125,0,0,1,9.331619,1929.506324,205372.622305,3
SP,137.12,14.22,1750,4500,cama_mesa_banho,SP,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,220.351591,5036.486159,422407.097607,11
RJ,54.06,15.56,1400,5376,moveis_decoracao,MG,2017,38.42,38.42,0,9820.188333,11.093137,0,7.389867,0,0,0,358.171487,0,26973.463786,5
SP,145.14,25.15,3000,61875,cama_mesa_banho,SP,2017,129.0925,91.165,122.584698,19696.837143,10.294873,10.59434,10.36886,0,0,0,193.875594,12610.661578,256548.885209,6
SP,33.92,8.93,500,2736,informatica_acessorios,SP,2018,163.697283,99.18,341.361904,38570.121429,10.53526,9.196721,13.721701,0,0,1,3.138919,3017.643687,483615.821486,1
SP,112.55,12.65,1350,3080,cama_mesa_banho,SP,2018,175.2825,148.255,177.56367,37952.227143,13.114918,13.561224,13.715038,1,0,0,67.76657,12101.234914,458277.70975,4
SP,112.72,11.73,1650,5148,beleza_saude,SP,2018,158.84,110.25,141.726222,39482.74,11.1313,8.085821,13.721701,0,0,1,10.639493,2483.507838,483615.821486,1
SP,27.23,15.23,67,3570,beleza_saude,RJ,2018,172.702007,107.51,294.956302,41207.587143,13.191512,11.326389,13.721701,0,0,0,336.40567,16891.79703,483615.821486,7
SP,96.62,12.72,240,4800,informatica_acessorios,PR,2018,147.695567,88.81,194.603274,37011.132857,14.648013,15.201863,15.685915,0,0,0,567.633207,18164.685452,352932.881383,18
SP,40.81,12.86,150,1760,esporte_lazer,SP,2018,149.347185,101.37,176.11617,43528.085714,11.26894,29.25,11.552505,0,0,0,392.718941,32277.277829,489980.283895,6
SP,37.86,10.96,628,11718,utilidades_domesticas,SP,2017,164.034,141.89,108.755869,10673.135,8.686604,8.680556,7.389867,0,0,1,122.422083,823.3536,26973.463786,5
SP,157.98,22.99,1550,16000,esporte_lazer,PR,2018,182.363333,197.58,145.941184,42215.187143,7.725264,5.880435,9.806023,1,0,0,724.175581,14192.500276,427136.256107,8
SP,48.27,13.37,450,4128,utilidades_domesticas,SP,2018,138.515462,90.35,158.353208,33988.814286,14.644992,14.159322,14.586934,0,0,1,275.034431,15634.605102,422407.097607,19
RJ,44.23,15.23,250,640,relogios_presentes,SP,2018,205.306974,116.995,359.040854,16448.48,16.676556,12.412371,16.552935,0,0,0,357.975359,1550.992366,475528.215386,11
SP,30.28,7.78,150,1680,esporte_lazer,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,22.427379,31588.129177,343849.808439,2
SP,35.36,7.46,150,1360,beleza_saude,SP,2018,168.608852,109.86,180.532999,39862.248571,8.995483,8.278997,9.806023,0,0,1,24.279776,20464.825024,427136.256107,4
RJ,87.64,17.74,950,23625,cama_mesa_banho,SP,2018,154.196096,116.575,139.922443,30766.407143,16.37013,23,13.715038,0,0,0,592.631384,13134.717058,458277.70975,9
SP,99.05,9.15,500,2700,informatica_acessorios,SP,2018,180.9525,152.345,161.884717,41625.317143,17.092107,14.564356,14.949342,1,0,0,230.03397,10318.134409,393740.533187,4
SP,58.99,9.09,400,3750,moveis_decoracao,SP,2017,167.375414,110.9,173.313559,24349.161429,13.410602,9.572327,11.02144,0,0,1,22.452417,10168.873336,305993.249671,4
SP,53.99,9.09,400,600,cama_mesa_banho,SP,2018,133.932899,103.07,128.840126,30537.261429,18.114019,13.868726,13.715038,0,0,1,144.681839,8888.905212,458277.70975,9
SP,303.86,43.96,12200,102816,moveis_decoracao,PR,2017,115.233873,85.14,85.48202,20211.788333,10.06759,10.210526,10.36886,0,0,0,459.078262,13218.557754,256548.885209,6
SP,108.12,18.14,1200,28000,moveis_decoracao,SP,2018,171.929424,115.57,214.804459,40475.608571,11.932128,21.1,13.721701,0,0,0,24.203027,30385.297969,483615.821486,1
SP,162.04,12.55,325,4368,beleza_saude,SP,2017,155.269655,95.71,181.353407,26410.224286,11.494873,15.111111,11.02144,0,0,0,187.997868,16533.506509,305993.249671,13
SP,184.22,34.32,6513,89984,utilidades_domesticas,SP,2017,163.630486,96.86,222.348975,15498.887143,10.615475,12.027972,12.847377,0,0,0,492.819029,9996.573205,250979.635758,7
SP,321.82,26.82,8050,32760,moveis_decoracao,PR,2018,139.602054,94.77,149.170996,35915.851429,14.540961,13.989399,15.685915,0,0,1,343.237082,4986.922442,352932.881383,10
SP,61.72,11.73,3500,11000,moveis_decoracao,SP,2017,151.829279,86.64,237.975352,36206.628571,10.13737,8.344262,11.723562,0,1,0,76.916167,32567.514368,343849.808439,8
SP,34.87,8.88,250,27000,utilidades_domesticas,SP,2018,162.37186,112.25,235.350514,45708.175714,13.570767,11.327778,16.552935,0,0,1,88.72415,26637.277852,475528.215386,2
SP,136.64,22.84,2300,8000,beleza_saude,SP,2018,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0,0,0,2.162627,16157.10594,427136.256107,5
SP,67.69,23.69,500,10881,informatica_acessorios,SP,2017,122.435556,108.88,97.3256,13278.475714,10.283963,11.942675,12.847377,0,0,1,157.003095,5144.877439,250979.635758,13
SP,72.42,13.43,200,3960,beleza_saude,SP,2017,171.001906,105.33,239.716305,38678.341429,10.413725,11.026756,11.723562,0,1,1,297.074517,16866.037058,343849.808439,12
SP,71.63,11.73,8525,43848,utilidades_domesticas,SP,2017,0,0,0,0,0,0,0,1,0,0,24.527095,5980.905203,256548.885209,1
SP,546.45,17.45,220,2112,relogios_presentes,PR,2017,102.020652,78.45,72.603704,22224.708571,10.849535,10,11.886244,0,0,1,348.34216,4648.054362,291643.578332,11
RJ,137.92,7.93,500,352,relogios_presentes,RJ,2018,177.759936,101.965,318.188102,43288.224286,16.61353,14.788043,14.949342,0,0,1,76.910288,16646.356044,393740.533187,3
SP,27.68,7.78,250,1980,esporte_lazer,SP,2017,179.035,179.035,167.124688,17350.912857,13.969833,12.761905,13.725249,1,0,0,108.439646,12287.863689,117624.976813,4
SP,38.14,18.24,150,1056,utilidades_domesticas,RJ,2018,152.726291,107.85,182.42993,36683.072857,8.962561,8.550725,9.806023,0,0,0,371.815924,16726.161351,427136.256107,6
SP,132.61,17.71,1150,9600,esporte_lazer,SP,2018,173.101411,103.455,287.29372,34277.101429,14.435286,13.444444,14.586934,0,0,0,486.025151,24079.96436,422407.097607,3
